Region,NSP,Start,Finish,Network Asset,Recall_Day_Hours,Recall_Night_Hours,Project Work?,Unplanned?,DNSP Aware?,Generator Aware?,Inter-Regional,Status_Description,Status_Code,Reason,Duration_Hours,Impact,file_name,Duration_Category,Asset Type
VIC,AusNet,2022-07-03 06:30:00,2022-07-03 18:00:00,Hazelwood - Loy Yang Power Station No.1 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,MTLTP,Maintenance,11.5,A credible contingency event during this planned outage could cause:   A large reduction in generation in Victoria   Load shedding in Victoria,2022-06-27,11.0–12.0 hrs,Line
NSW,Transgrid,2022-06-27 05:53:00,2022-06-27 17:00:00,Armidale - Tamworth (85) 330 kV Line,4.0,0.0,0,0,1,1,1,In Progress,PTP,Commissioning,11.1,<<UPDATED since the last notification>>  A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-06-27,11.0–12.0 hrs,Line
QLD,Powerlink,2022-05-30 07:00:00,2022-06-29 17:00:00,Nebo - Broadsound (8846) 275 kV Line,0.0,0.0,0,0,1,1,0,In Progress,PTP,Commissioning,729.6,<<NEW since the last notification>>  This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-06-27,156.0–3950.4 hrs,Line
VIC,AusNet,2022-06-29 06:30:00,2022-06-29 18:30:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,1,1,1,Planned,MTLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-06-27,11.0–12.0 hrs,Line
VIC,AusNet,2022-06-30 06:30:00,2022-06-30 14:30:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,1,1,1,Planned,MTLTP,Maintenance,8.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-06-27,0.2–8.5 hrs,Line
VIC,AusNet,2022-07-01 06:30:00,2022-07-01 18:30:00,Heywood No.2 500 kV Bus,2.0,0.0,0,0,1,0,1,Planned,MTLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-06-27,11.0–12.0 hrs,Bus
VIC,AusNet,2022-07-02 06:30:00,2022-07-02 18:00:00,Hazelwood - Loy Yang Power Station No.1 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,MTLTP,Maintenance,11.5,A credible contingency event during this planned outage could cause:   A large reduction in generation in Victoria   Load shedding in Victoria,2022-06-27,11.0–12.0 hrs,Line
SA,ElectraNet,2022-07-04 08:00:00,2022-07-08 08:00:00,Heywood - South East No.2 275 kV Line,159.0,159.0,0,0,0,0,1,Planned,MTLTP,Commissioning,96.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-06-27,52.8–129.6 hrs,Line
VIC,AusNet,2022-07-04 08:00:00,2022-07-08 18:00:00,Heywood - South East No.2 275 kV Line,48.0,48.0,0,0,1,0,1,Planned,MTLTP,Maintenance,105.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-06-27,52.8–129.6 hrs,Line
TAS,TasNetworks,2022-07-04 08:00:00,2022-07-04 16:00:00,Gordon - Chapel St No.1 220 kV Line,2.0,0.0,0,0,0,1,1,Planned,MTLTP,Maintenance,8.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2022-06-27,0.2–8.5 hrs,Line
VIC,AusNet,2022-07-05 08:30:00,2022-07-05 10:00:00,Hazelwood - Loy Yang Power Station No.1 500 kV Line,0.0,0.0,0,0,0,0,0,Planned,MTLTP,Maintenance,1.5,A credible contingency event during this planned outage could cause:   A large reduction in generation in Victoria   Load shedding in Victoria,2022-06-27,0.2–8.5 hrs,Line
SA,ElectraNet,2022-07-08 08:00:00,2022-07-09 17:30:00,Heywood - South East No.2 275 kV Line,159.0,159.0,0,0,0,0,1,Planned,MTLTP,Commissioning,33.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-06-27,12.0–52.8 hrs,Line
QLD,Powerlink,2022-08-10 08:30:00,2022-08-10 14:30:00,Haughton River - Ross (8911) 275 kV Line,0.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,6.0,<<NEW since the last notification>>  This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions.,2022-06-20,0.2–8.5 hrs,Line
NSW,Transgrid,2022-07-11 06:00:00,2022-07-16 17:00:00,Armidale - Tamworth (85) 330 kV Line,8.0,9.0,0,0,1,0,1,Planned,SUBMIT,Commissioning,132.0,A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-06-20,129.6–156.0 hrs,Line
QLD,Powerlink,2022-05-30 07:00:00,2022-06-28 17:00:00,Nebo - Broadsound (8846) 275 kV Line,0.0,0.0,0,0,1,1,0,In Progress,PTP,Commissioning,705.6,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-06-20,156.0–3950.4 hrs,Line
SA,ElectraNet,2022-06-26 08:30:00,2022-06-26 16:30:00,Cherry Gardens - Tailem Bend 275 kV Line,1.0,0.0,0,0,0,0,0,Planned,MTLTP,Maintenance,8.0,A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to:    Initiate the orderly separation of SA from the rest of the NEM.                  Source increased local regulation FCAS within SA.    During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ,2022-06-20,0.2–8.5 hrs,Line
NSW,Transgrid,2022-06-27 05:30:00,2022-06-27 17:00:00,Armidale - Tamworth (85) 330 kV Line,4.0,0.0,0,0,1,1,1,Planned,MTLTP,Commissioning,11.5,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-06-20,11.0–12.0 hrs,Line
NSW,Transgrid,2022-07-08 07:00:00,2022-07-08 10:30:00,Wagga - Darlington Point (63) 330 kV Line,1.0,0.0,0,0,0,0,0,Planned,RESUBMIT,Maintenance,3.5,This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C  This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer   Between Victoria and New South Wales.  Between South Australia and Victoria on Murraylink  A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2022-06-20,0.2–8.5 hrs,Line
QLD,Powerlink,2022-07-25 07:00:00,2022-08-22 17:00:00,Nebo - Strathmore (8845) 275 kV Line,0.0,0.0,0,0,0,0,0,Planned,SUBMIT,Commissioning,681.6,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-06-14,156.0–3950.4 hrs,Line
VIC,AusNet,2022-06-17 08:00:00,2022-06-21 18:30:00,Heywood - South East No.1 275 kV Line,48.0,0.0,0,0,1,0,1,Planned,MTLTP,Maintenance,105.6,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-06-14,52.8–129.6 hrs,Line
SA,ElectraNet,2022-06-22 13:30:00,2022-06-22 17:30:00,Heywood - South East No.1 275 kV Line,159.0,159.0,0,0,0,0,1,Planned,MTLTP,Commissioning,4.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-06-14,0.2–8.5 hrs,Line
QLD,Powerlink,2022-06-14 07:03:00,2022-06-17 17:00:00,Ross No.3 288/138/19 kV Transformer,8.0,16.0,0,0,1,1,0,In Progress,PTR,Commissioning,81.6,<<NEW since the last notification>>  This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-06-14,52.8–129.6 hrs,Transformer
VIC,AusNet,2022-06-17 06:30:00,2022-06-17 17:00:00,Rowville - South Morang 500 kV Line,4.0,0.0,0,0,0,0,0,Planned,MTLTP,Maintenance,10.5,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:   • Cause a large reduction in generation in Victoria  • Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2022-06-14,10.0–11.0 hrs,Line
SA,ElectraNet,2022-06-17 08:00:00,2022-06-21 08:00:00,Heywood - South East No.1 275 kV Line,159.0,159.0,0,0,0,0,1,Planned,MTLTP,Commissioning,96.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-06-14,52.8–129.6 hrs,Line
SA,ElectraNet,2022-06-21 08:00:00,2022-06-22 13:30:00,Heywood - South East No.1 275 kV Line,159.0,159.0,0,0,0,0,1,Planned,MTLTP,Commissioning,28.8,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-06-14,12.0–52.8 hrs,Line
TAS,TasNetworks,2022-06-21 08:00:00,2022-06-21 16:00:00,Gordon - Chapel St No.2 220 kV Line,2.0,0.0,0,0,0,1,1,Planned,MTLTP,Maintenance,8.0,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2022-06-14,0.2–8.5 hrs,Line
TAS,TasNetworks,2022-06-22 08:00:00,2022-06-22 16:00:00,Gordon - Chapel St No.2 220 kV Line,2.0,0.0,0,0,0,1,1,Planned,MTLTP,Maintenance,8.0,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2022-06-14,0.2–8.5 hrs,Line
QLD,Powerlink,2022-06-22 09:00:00,2022-06-22 10:00:00,Ross No.2 288/138/19 kV Transformer,0.0,0.0,0,0,0,0,0,Planned,MTLTP,Maintenance,1.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-06-14,0.2–8.5 hrs,Transformer
SA,ElectraNet,2022-06-22 17:30:00,2022-06-23 11:30:00,Heywood - South East No.1 275 kV Line,159.0,159.0,0,0,0,0,1,Planned,MTLTP,Commissioning,18.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-06-14,12.0–52.8 hrs,Line
TAS,TasNetworks,2022-06-23 08:00:00,2022-06-23 16:00:00,Gordon - Chapel St No.1 220 kV Line,2.0,0.0,0,0,0,1,0,Planned,MTLTP,Maintenance,8.0,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2022-06-14,0.2–8.5 hrs,Line
TAS,TasNetworks,2022-06-24 08:00:00,2022-06-24 16:00:00,Gordon - Chapel St No.1 220 kV Line,2.0,0.0,0,0,0,1,0,Planned,MTLTP,Maintenance,8.0,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2022-06-14,0.2–8.5 hrs,Line
QLD,Powerlink,2022-06-27 07:00:00,2022-06-27 10:00:00,Strathmore No.1 275/132 kV Transformer,0.0,0.0,0,0,1,0,0,Planned,MTLTP,Commissioning,3.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-06-14,0.2–8.5 hrs,Transformer
QLD,Powerlink,2022-06-29 07:00:00,2022-06-29 10:00:00,Strathmore No.1 275/132 kV Transformer,0.0,0.0,0,0,1,0,0,Planned,MTLTP,Commissioning,3.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-06-14,0.2–8.5 hrs,Transformer
QLD,Powerlink,2023-04-06 07:00:00,2023-04-19 16:00:00,Ross No.4 288/138/19 kV Transformer,0.0,0.0,0,0,0,0,0,Planned,SUBMIT,Commissioning,321.6,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-06-14,156.0–3950.4 hrs,Transformer
QLD,Powerlink,2023-12-07 07:00:00,2023-12-07 17:00:00,Bouldercombe - Nebo (821) 275 kV Line,0.0,0.0,0,0,0,0,0,Planned,SUBMIT,Commissioning,10.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-06-14,8.5–10.0 hrs,Line
QLD,Powerlink,2022-07-13 09:00:00,2022-07-13 17:00:00,Ross No.2 288/138/19 kV Transformer,3.0,0.0,0,0,1,0,0,Planned,SUBMIT,Maintenance,8.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-06-06,0.2–8.5 hrs,Transformer
QLD,Powerlink,2022-07-19 09:00:00,2022-07-19 14:00:00,Nebo - Strathmore (8845) 275 kV Line,2.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,5.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-06-06,0.2–8.5 hrs,Line
NSW,Transgrid,2022-06-06 06:00:00,2022-06-06 16:00:00,Armidale - Tamworth (85) 330 kV Line,4.0,0.0,0,0,1,1,1,In Progress,PTP,Commissioning,10.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-06-06,8.5–10.0 hrs,Line
VIC,AusNet,2022-06-13 07:00:00,2022-06-13 17:30:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,MTLTP,Maintenance,10.5,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-06-06,10.0–11.0 hrs,Line
SA,ElectraNet,2022-06-03 08:00:00,2022-06-07 17:30:00,Tailem Bend - South East  No.2 275 kV Line,159.0,159.0,0,0,0,0,0,In Progress,PTP,Commissioning,105.6,<<NEW since the last notification>>  A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to:    Initiate the orderly separation of SA from the rest of the NEM.                  Source increased local regulation FCAS within SA.    During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ,2022-06-06,52.8–129.6 hrs,Line
NSW,Transgrid,2022-06-07 06:00:00,2022-06-07 16:00:00,Armidale - Tamworth (85) 330 kV Line,4.0,0.0,0,0,1,1,1,Planned,STLTP,Commissioning,10.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-06-06,8.5–10.0 hrs,Line
TAS,TasNetworks,2022-06-07 13:00:00,2022-06-07 15:00:00,Gordon - Chapel St No.1 220 kV Line,2.0,0.0,0,0,0,1,0,Planned,STLTP,Maintenance,2.0,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2022-06-06,0.2–8.5 hrs,Line
NSW,Transgrid,2022-06-08 06:00:00,2022-06-08 16:00:00,Armidale - Tamworth (85) 330 kV Line,4.0,0.0,0,0,1,1,1,Planned,MTLTP,Commissioning,10.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-06-06,8.5–10.0 hrs,Line
NSW,Transgrid,2022-06-09 06:00:00,2022-06-09 16:00:00,Armidale - Tamworth (85) 330 kV Line,4.0,0.0,0,0,1,1,1,Planned,MTLTP,Commissioning,10.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-06-06,8.5–10.0 hrs,Line
NSW,Transgrid,2022-06-10 06:00:00,2022-06-10 16:00:00,Armidale - Tamworth (85) 330 kV Line,4.0,0.0,0,0,1,1,1,Planned,MTLTP,Commissioning,10.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-06-06,8.5–10.0 hrs,Line
NSW,Transgrid,2022-06-11 06:00:00,2022-06-11 16:00:00,Armidale - Tamworth (85) 330 kV Line,4.0,0.0,0,0,1,1,1,Planned,MTLTP,Commissioning,10.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-06-06,8.5–10.0 hrs,Line
VIC,AusNet,2022-06-14 07:00:00,2022-06-14 17:30:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,MTLTP,Maintenance,10.5,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-06-06,10.0–11.0 hrs,Line
SA,ElectraNet,2022-06-23 08:15:00,2022-06-25 13:30:00,Heywood - South East No.1 275 kV Line,159.0,159.0,0,0,0,0,1,Planned,MTLTP,Commissioning,52.8,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-06-06,12.0–52.8 hrs,Line
QLD,Powerlink,2022-06-15 09:00:00,2022-06-15 15:00:00,Ross No.3 288/138/19 kV Transformer,1.0,0.0,0,0,0,0,0,Planned,MTLTP,Maintenance,6.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-06-06,0.2–8.5 hrs,Transformer
VIC,AusNet,2022-06-17 06:30:00,2022-06-21 18:30:00,Heywood - South East No.1 275 kV Line,48.0,0.0,0,0,1,0,1,Planned,MTLTP,Maintenance,108.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-06-06,52.8–129.6 hrs,Line
SA,ElectraNet,2022-06-21 08:00:00,2022-06-22 17:30:00,Heywood - South East No.1 275 kV Line,159.0,159.0,0,0,0,0,1,Planned,MTLTP,Commissioning,33.6,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-06-06,12.0–52.8 hrs,Line
QLD,Powerlink,2022-07-10 08:30:00,2022-07-10 14:30:00,Haughton River - Ross (8911) 275 kV Line,0.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,6.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions.,2022-06-06,0.2–8.5 hrs,Line
VIC,AusNet,2022-07-07 06:30:00,2022-07-07 19:30:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,13.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-05-30,12.0–52.8 hrs,Line
SA,ElectraNet,2022-06-27 09:00:00,2022-06-27 15:15:00,Cherry Gardens - Tailem Bend 275 kV Line,1.0,0.0,0,0,0,0,0,Planned,MTLTP,Maintenance,6.2,<<NEW since the last notification>>  A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to:    Initiate the orderly separation of SA from the rest of the NEM.                  Source increased local regulation FCAS within SA.    During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ,2022-05-30,0.2–8.5 hrs,Line
SA,ElectraNet,2022-06-28 09:00:00,2022-06-28 15:15:00,Cherry Gardens - Tailem Bend 275 kV Line,1.0,0.0,0,0,0,0,0,Planned,MTLTP,Maintenance,6.2,<<NEW since the last notification>>  A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to:    Initiate the orderly separation of SA from the rest of the NEM.                  Source increased local regulation FCAS within SA.    During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ,2022-05-30,0.2–8.5 hrs,Line
VIC,AusNet,2022-07-05 06:30:00,2022-07-05 19:30:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,13.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-05-30,12.0–52.8 hrs,Line
VIC,AusNet,2022-07-06 06:30:00,2022-07-06 19:30:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,13.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-05-30,12.0–52.8 hrs,Line
VIC,AusNet,2022-07-08 06:30:00,2022-07-08 19:30:00,Heywood - Tarrone 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,13.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-05-30,12.0–52.8 hrs,Line
SA,ElectraNet,2022-07-08 08:00:00,2022-07-10 17:30:00,Heywood - South East No.2 275 kV Line,159.0,159.0,0,0,0,0,1,Planned,SUBMIT,Commissioning,57.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-05-30,52.8–129.6 hrs,Line
TAS,TasNetworks,2022-06-24 08:00:00,2022-06-24 16:00:00,Gordon - Chapel St No.2 220 kV Line,2.0,0.0,0,0,0,1,0,Planned,SUBMIT,Maintenance,8.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2022-05-30,0.2–8.5 hrs,Line
QLD,Powerlink,2022-05-24 07:00:00,2022-06-03 17:00:00,Bouldercombe - Broadsound (820) 275 kV Line,120.0,120.0,0,0,0,1,0,In Progress,PTP,Commissioning,249.6,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-05-30,156.0–3950.4 hrs,Line
TAS,TasNetworks,2022-06-23 08:00:00,2022-06-23 16:00:00,Gordon - Chapel St No.2 220 kV Line,2.0,0.0,0,0,0,1,0,Planned,MTLTP,Maintenance,8.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2022-05-30,0.2–8.5 hrs,Line
NSW,Transgrid,2022-06-10 06:00:00,2022-06-10 18:00:00,Armidale - Tamworth (85) 330 kV Line,4.0,0.0,0,0,1,1,1,Planned,SUBMIT,Commissioning,12.0,A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-05-30,11.0–12.0 hrs,Line
SA,ElectraNet,2022-05-30 10:30:00,2022-05-30 10:45:00,Tailem Bend - South East  No.2 275 kV Line,0.0,0.0,0,0,0,0,0,Planned,PDLTP,Commissioning,0.25,A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to:    Initiate the orderly separation of SA from the rest of the NEM.                  Source increased local regulation FCAS within SA.    During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ,2022-05-30,0.2–8.5 hrs,Line
SA,ElectraNet,2022-06-04 08:00:00,2022-06-08 17:30:00,Tailem Bend - South East  No.2 275 kV Line,159.0,159.0,0,0,0,0,0,Planned,MTLTP,Commissioning,105.6,A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to:    Initiate the orderly separation of SA from the rest of the NEM.                  Source increased local regulation FCAS within SA.    During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ,2022-05-30,52.8–129.6 hrs,Line
NSW,Transgrid,2022-06-06 06:00:00,2022-06-06 18:00:00,Armidale - Tamworth (85) 330 kV Line,4.0,0.0,0,0,1,1,1,Planned,MTLTP,Commissioning,12.0,A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-05-30,11.0–12.0 hrs,Line
NSW,Transgrid,2022-06-07 06:00:00,2022-06-07 18:00:00,Armidale - Tamworth (85) 330 kV Line,4.0,0.0,0,0,1,1,1,Planned,MTLTP,Commissioning,12.0,A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-05-30,11.0–12.0 hrs,Line
NSW,Transgrid,2022-06-08 06:00:00,2022-06-08 18:00:00,Armidale - Tamworth (85) 330 kV Line,4.0,0.0,0,0,1,1,1,Planned,MTLTP,Commissioning,12.0,A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-05-30,11.0–12.0 hrs,Line
NSW,Transgrid,2022-06-09 06:00:00,2022-06-09 18:00:00,Armidale - Tamworth (85) 330 kV Line,4.0,0.0,0,0,1,1,1,Planned,MTLTP,Commissioning,12.0,A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-05-30,11.0–12.0 hrs,Line
NSW,Transgrid,2022-06-11 06:00:00,2022-06-11 18:00:00,Armidale - Tamworth (85) 330 kV Line,4.0,0.0,0,0,1,1,1,Planned,SUBMIT,Commissioning,12.0,A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-05-30,11.0–12.0 hrs,Line
