Region,NSP,Start,Finish,Network Asset,Recall_Day_Hours,Recall_Night_Hours,Project Work?,Unplanned?,DNSP Aware?,Generator Aware?,Inter-Regional,Status_Description,Status_Code,Reason,Duration_Hours,Impact,file_name,Asset Type
VIC,AusNet,2022-10-29 05:00:00,2022-11-01 17:00:00,Keilor - South Morang 500 kV Line,2,0,0,0,0,0,0,Withdrawn,,Maintenance,84.0,"<<This outage has been WITHDRAWN!>>  This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:   • Cause a large reduction in generation in Victoria  • Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2022-10-10,Line
VIC,AusNet,2022-11-04 05:00:00,2022-11-04 17:00:00,Keilor - South Morang 500 kV Line,8,0,0,0,0,0,0,Withdrawn,,Maintenance,12.0,"<<This outage has been WITHDRAWN!>>  This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:   • Cause a large reduction in generation in Victoria  • Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2022-10-10,Line
VIC,AusNet,2022-10-17 05:00:00,2022-10-22 17:00:00,Heywood - South East No.1 275 kV Line,0,0,0,0,0,0,1,Planned,SUBMIT,Maintenance,132.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-10-10,Line
VIC,AusNet,2022-11-03 06:00:00,2022-11-03 15:30:00,Moorabool–Sydenham No.1 500 kV Line,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,9.5,A credible contingency event during this planned outage may require market intervention through issuing of directions,2022-10-10,Line
QLD,Powerlink,2022-11-13 07:00:00,2022-11-14 17:00:00,Nebo - Broadsound (8847) 275 kV Line,4,8,0,0,1,1,0,Withdrawn,,Maintenance,33.6,<<This outage has been WITHDRAWN!>>  This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-10-04,Line
VIC,AusNet,2022-10-15 07:00:00,2022-10-15 16:30:00,Dederang - Wodonga 330 kV Line,0,0,0,0,1,1,1,Planned,MTLTP,Maintenance,9.5,This is a high-impact outage if the forecast temperature at Red Cliffs is greater than 30 deg. C.  This line outage offloads X5 220 kV line.   Possible load shedding and risk of large reduction in generation in NSW and interconnector capacity between  NSW - Victoria following a credible contingency,2022-10-04,Line
VIC,AusNet,2022-10-16 07:00:00,2022-10-16 17:30:00,Hazelwood - Rowville 500 kV Line,0,0,0,0,0,0,0,Planned,MTLTP,Maintenance,10.5,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:   • Cause a large reduction in generation in Victoria  • Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2022-10-04,Line
VIC,AusNet,2022-10-26 06:00:00,2022-10-26 17:00:00,Kerang-Wemen 220 kV Line,2,0,0,0,0,0,0,Withdrawn,,Maintenance,11.0,<<This outage has been WITHDRAWN!>>  This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C  A credible contingency event during this planned outage may require:   • Load shedding in the Victorian outer grid  • Market intervention through issuing of directions.,2022-10-04,Line
VIC,AusNet,2022-10-06 06:00:00,2022-10-06 15:00:00,Hazelwood - Cranbourne 500 kV Line,2,0,0,0,0,0,0,Withdrawn,,Maintenance,9.0,"<<This outage has been WITHDRAWN!>>  This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:   • Cause a large reduction in generation in Victoria  • Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2022-09-26,Line
SA,ElectraNet,2022-09-29 05:30:00,2022-09-29 12:30:00,Tailem Bend - Tungkillo 275 kV Line,1,0,0,0,0,0,0,Planned,MTLTP,Maintenance,7.0,A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to:   • Initiate the orderly separation of SA from the rest of the NEM.                 • Source increased local regulation FCAS within SA.    During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ,2022-09-26,Line
VIC,AusNet,2022-10-03 05:30:00,2022-10-03 15:00:00,Rowville - South Morang 500 kV Line,2,0,0,0,0,0,0,Planned,MTLTP,Maintenance,9.5,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:   • Cause a large reduction in generation in Victoria  • Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2022-09-26,Line
VIC,AusNet,2022-10-01 07:00:00,2022-10-01 18:00:00,Dederang - Wodonga 330 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Commissioning,11.0,This is a high-impact outage if the forecast temperature at Red Cliffs is greater than 30 deg. C.  This line outage offloads X5 220 kV line.   Possible load shedding and risk of large reduction in generation in NSW and interconnector capacity between  NSW - Victoria following a credible contingency,2022-09-26,Line
VIC,AusNet,2022-10-19 07:00:00,2022-10-19 17:00:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Withdrawn,,Maintenance,10.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-09-26,Line
VIC,AusNet,2022-10-21 07:00:00,2022-10-21 17:00:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Withdrawn,,Maintenance,10.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-09-26,Line
VIC,AusNet,2022-10-20 07:00:00,2022-10-20 17:00:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Withdrawn,,Maintenance,10.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-09-26,Line
VIC,AusNet,2022-10-23 07:00:00,2022-10-23 17:00:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Withdrawn,,Maintenance,10.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-09-26,Line
VIC,AusNet,2022-10-25 06:00:00,2022-10-25 17:00:00,Kerang-Wemen 220 kV Line,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,11.0,<<NEW since the last notification>>  This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C  A credible contingency event during this planned outage may require:   • Load shedding in the Victorian outer grid  • Market intervention through issuing of directions.,2022-09-26,Line
VIC,AusNet,2022-10-24 07:00:00,2022-10-24 17:00:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Withdrawn,,Maintenance,10.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-09-26,Line
VIC,AusNet,2022-10-02 07:00:00,2022-10-02 18:00:00,Dederang - Wodonga 330 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Commissioning,11.0,This is a high-impact outage if the forecast temperature at Red Cliffs is greater than 30 deg. C.  This line outage offloads X5 220 kV line.   Possible load shedding and risk of large reduction in generation in NSW and interconnector capacity between  NSW - Victoria following a credible contingency,2022-09-26,Line
VIC,AusNet,2022-10-22 07:00:00,2022-10-22 17:00:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Withdrawn,,Maintenance,10.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-09-26,Line
VIC,AusNet,2022-10-18 07:00:00,2022-10-18 17:00:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Withdrawn,,Maintenance,10.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-09-26,Line
VIC,AusNet,2022-09-21 07:00:00,2022-09-21 16:30:00,Hazelwood - Cranbourne 500 kV Line,3,0,0,0,0,0,0,Planned,MTLTP,Commissioning,9.5,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2022-09-19,Line
VIC,AusNet,2022-11-03 06:00:00,2022-11-03 15:30:00,MooraboolSydenham No.1 500 kV Line,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,9.5,A credible contingency event during this planned outage may require market intervention through issuing of directions,2022-09-19,Line
QLD,Powerlink,2022-11-22 09:00:00,2022-11-22 13:00:00,Bouldercombe - Nebo (821) 275 kV Line,2,0,0,0,0,0,0,Withdrawn,,Maintenance,4.0,<<This outage has been WITHDRAWN!>>  This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-09-19,Line
QLD,Powerlink,2022-09-12 08:18:00,2022-09-23 17:00:00,Bouldercombe - Broadsound (820) 275 kV Line,120,120,0,0,1,1,0,In Progress,PTP,Commissioning,273.6,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-09-19,Line
VIC,AusNet,2022-09-15 05:30:00,2022-09-15 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,13.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-09-12,Line
VIC,AusNet,2022-09-17 05:30:00,2022-09-17 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,13.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-09-12,Line
QLD,Powerlink,2022-12-02 08:00:00,2022-12-02 16:00:00,Strathmore - Ross (8857) 275 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Commissioning,8.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions.,2022-09-12,Line
VIC,AusNet,2022-09-14 05:30:00,2022-09-14 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,13.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-09-12,Line
QLD,Powerlink,2023-02-06 17:01:00,2023-03-03 17:00:00,Strathmore No.1 275/132 kV Transformer,0,0,0,0,1,0,0,Planned,SUBMIT,Commissioning,600.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-09-12,Transformer
VIC,AusNet,2022-09-20 06:30:00,2022-09-20 17:00:00,Rowville - South Morang 500 kV Line,4,0,0,0,0,0,0,Planned,RESUBMIT,Maintenance,10.5,"<<NEW since the last notification>>  This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:   • Cause a large reduction in generation in Victoria  • Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2022-09-12,Line
VIC,AusNet,2022-11-15 06:30:00,2022-11-15 17:00:00,Rowville - South Morang 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.5,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:   • Cause a large reduction in generation in Victoria  • Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2022-09-12,Line
VIC,AusNet,2022-09-19 05:30:00,2022-09-19 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,13.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-09-12,Line
VIC,AusNet,2022-09-18 05:30:00,2022-09-18 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,13.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-09-12,Line
VIC,AusNet,2022-09-16 05:30:00,2022-09-16 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,13.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-09-12,Line
VIC,AusNet,2022-10-17 07:00:00,2022-10-17 17:00:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Withdrawn,,Maintenance,10.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:  • Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).  • Post contingent FCAS will be sourced within SA following Separation event.,2022-09-12,Line
VIC,AusNet,2022-09-20 07:30:00,2022-09-20 17:30:00,Rowville - South Morang 500 kV Line,0,0,0,0,0,0,0,Planned,MTLTP,Maintenance,10.0,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2022-09-05,Line
VIC,AusNet,2022-09-26 07:00:00,2022-09-26 17:30:00,Hazelwood - Rowville 500 kV Line,0,0,0,0,0,0,0,Planned,MTLTP,Maintenance,10.5,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2022-09-05,Line
NSW,Transgrid,2022-09-07 07:00:00,2022-09-07 17:00:00,Armidale - Tamworth (86) 330 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,10.0,A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-09-05,Line
NSW,Transgrid,2022-09-08 07:00:00,2022-09-08 17:00:00,Armidale - Tamworth (86) 330 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,10.0,A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-09-05,Line
QLD,Powerlink,2022-09-05 08:30:00,2022-09-05 11:00:00,Ross No.3 288/138/19 kV Transformer,1,0,0,0,0,0,0,In Progress,PTP,Maintenance,2.5,<<NEW since the last notification>>  This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-09-05,Transformer
VIC,AusNet,2022-09-19 06:30:00,2022-09-19 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-09-05,Line
VIC,AusNet,2022-10-13 06:00:00,2022-10-13 16:00:00,Hazelwood - Loy Yang Power Station No.3 500 kV Line,2,0,0,0,0,0,0,Withdrawn,,Maintenance,10.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause:   A large reduction in generation in Victoria   Load shedding in Victoria,2022-09-05,Line
NSW,Transgrid,2022-10-20 06:00:00,2022-10-23 16:00:00,Jindera - Wagga (62) 330 kV Line,6,6,0,0,1,1,1,Planned,SUBMIT,Commissioning,81.6,<<NEW since the last notification>>  This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C  This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer    Between Victoria and New South Wales.   Between South Australia and Victoria on Murraylink  A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2022-09-05,Line
NSW,Transgrid,2022-09-09 07:00:00,2022-09-09 17:00:00,Armidale - Tamworth (86) 330 kV Line,2,0,0,0,1,1,1,Planned,MTLTP,Maintenance,10.0,A credible contingency event during this planned outage could cause:    Synchronous separation of the Queensland region from the rest of the NEM,2022-09-05,Line
VIC,AusNet,2022-09-13 07:30:00,2022-09-13 16:30:00,Keilor  Sydenham 500 kV Line,2,0,0,0,0,0,0,Planned,MTLTP,Maintenance,9.0,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2022-09-05,Line
QLD,Powerlink,2022-09-07 08:30:00,2022-09-07 12:30:00,Ross No.4 288/138/19 kV Transformer,1,0,0,0,1,0,0,Planned,STLTP,Maintenance,4.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-09-05,Transformer
VIC,AusNet,2022-10-14 06:00:00,2022-10-14 16:00:00,Hazelwood - Loy Yang Power Station No.3 500 kV Line,2,0,0,0,0,0,0,Withdrawn,,Maintenance,10.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause:   A large reduction in generation in Victoria   Load shedding in Victoria,2022-09-05,Line
VIC,AusNet,2022-09-07 05:30:00,2022-09-07 18:30:00,Heywood No.1 500 kV Bus,2,0,0,0,1,0,1,Planned,MTLTP,Maintenance,13.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-09-05,Bus
VIC,AusNet,2022-09-08 05:30:00,2022-09-08 18:30:00,Heywood No.1 500 kV Bus,2,0,0,0,1,0,1,Planned,MTLTP,Maintenance,13.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-09-05,Bus
VIC,AusNet,2022-09-09 05:30:00,2022-09-09 18:30:00,Heywood No.1 500 kV Bus,2,0,0,0,1,0,1,Planned,MTLTP,Maintenance,13.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-09-05,Bus
QLD,Powerlink,2022-09-12 07:00:00,2022-09-23 17:00:00,Bouldercombe - Broadsound (820) 275 kV Line,120,120,0,0,0,0,0,Planned,MTLTP,Commissioning,273.6,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-09-05,Line
VIC,AusNet,2022-10-18 06:30:00,2022-10-18 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Withdrawn,,Maintenance,12.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-29,Line
VIC,AusNet,2022-08-29 05:33:00,2022-08-29 18:30:00,Heywood No.1 500 kV Bus,2,0,0,0,1,0,1,In Progress,PTP,Maintenance,13.0,<<UPDATED since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-29,Bus
VIC,AusNet,2022-08-30 05:30:00,2022-08-30 18:30:00,Heywood No.1 500 kV Bus,2,0,0,0,1,0,1,Planned,MTLTP,Maintenance,13.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-29,Bus
VIC,AusNet,2022-10-22 06:30:00,2022-10-22 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Withdrawn,,Maintenance,12.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-29,Line
VIC,AusNet,2022-10-23 06:30:00,2022-10-23 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Withdrawn,,Maintenance,12.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-29,Line
VIC,AusNet,2022-09-02 06:30:00,2022-09-02 18:30:00,Heywood No.1 500 kV Bus,2,0,0,0,1,0,1,Planned,MTLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-29,Bus
VIC,AusNet,2022-10-24 06:30:00,2022-10-24 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Withdrawn,,Maintenance,12.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-29,Line
VIC,AusNet,2022-09-07 06:30:00,2022-09-07 18:30:00,Heywood No.1 500 kV Bus,2,0,0,0,1,0,1,Planned,MTLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-29,Bus
VIC,AusNet,2022-09-01 06:30:00,2022-09-01 18:30:00,Heywood No.1 500 kV Bus,2,0,0,0,1,0,1,Planned,MTLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-29,Bus
VIC,AusNet,2022-10-21 06:30:00,2022-10-21 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Withdrawn,,Maintenance,12.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-29,Line
QLD,Powerlink,2022-08-29 07:00:00,2022-08-31 17:00:00,Strathmore No.1 275/132 kV Transformer,2,4,0,0,1,0,0,Planned,PDLTP,Commissioning,57.6,<<NEW since the last notification>>  This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2022-08-29,Transformer
VIC,AusNet,2022-09-08 06:30:00,2022-09-08 18:30:00,Heywood No.1 500 kV Bus,2,0,0,0,1,0,1,Planned,MTLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-29,Bus
VIC,AusNet,2022-08-31 06:30:00,2022-08-31 18:30:00,Heywood No.1 500 kV Bus,2,0,0,0,1,0,1,Planned,MTLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-29,Bus
VIC,AusNet,2022-09-06 06:30:00,2022-09-06 18:30:00,Heywood No.1 500 kV Bus,2,0,0,0,1,0,1,Planned,MTLTP,Maintenance,12.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-29,Bus
VIC,AusNet,2022-10-20 06:30:00,2022-10-20 18:30:00,Heywood - Tarrone 500 kV Line,2,0,0,0,1,1,1,Withdrawn,,Maintenance,12.0,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2022-08-29,Line
VIC,AusNet,2022-09-27 07:00:00,2022-09-27 16:30:00,Jindera - Wodonga (060) 330 kV Line,2,0,0,0,1,1,1,Withdrawn,,Maintenance,9.5,<<This outage has been WITHDRAWN!>>  This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C  This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer   Between Victoria and New South Wales.   Between South Australia and Victoria on Murraylink  A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2022-08-29,Line
