Region,NSP,Start,Finish,Network Asset,Impact,Recall,Status,"Status and
Market Notice",Project Work?,Unplanned?,DNSP Aware?,Generator Aware?,Inter-Regional,"Impact Region,
Reason and
Duration",Vs Old,Duration,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
,,,,,,,,"
",,,,,,,,,,,,,,,
